person_id,first_name,last_name,display_first_last,display_last_comma_first,display_fi_last,player_slug,birthdate,school,country,last_affiliation,height,weight,season_exp,jersey,position,rosterstatus,games_played_current_season_flag,team_id,team_name,team_abbreviation,team_code,team_city,playercode,from_year,to_year,dleague_flag,nba_flag,games_played_flag,draft_year,draft_round,draft_number,greatest_75_flag,is_active
1594,Rick,Brunson,Rick Brunson,"Brunson, Rick",R. Brunson,rick-brunson,14/6/1972,Temple,USA,Temple/USA,6-Apr,190.0,9,9,Guard,Inactive,N,1610612757,Trail Blazers,POR,blazers,Portland,rick_brunson,1997.0,2005.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N,0
1627852,Nicolas,Brussino,Nicolas Brussino,"Brussino, Nicolas",N. Brussino,nicolas-brussino,2/3/1993,Penarol,Argentina,Penarol/Argentina,6-Aug,195.0,2,,Forward,Inactive,N,0,,,,,nicolas_brussino,2016.0,2017.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,0
1629091,Elijah,Bryant,Elijah Bryant,"Bryant, Elijah",E. Bryant,elijah-bryant,19/4/1995,Brigham Young,USA,Brigham Young/USA,6-May,210.0,2,3,Guard,Inactive,N,1610612749,Bucks,MIL,bucks,Milwaukee,elijah_bryant,2020.0,2020.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N,0
76289,Emmette,Bryant,Emmette Bryant,"Bryant, Emmette",E. Bryant,emmette-bryant,4/11/1938,DePaul,USA,DePaul/USA,6-Jan,175.0,8,7,Guard,Inactive,N,1610612752,Knicks,NYK,knicks,New York,HISTADD_emmette_bryant,1964.0,1971.0,N,Y,Y,1964,7,53,N,0
76290,Joe,Bryant,Joe Bryant,"Bryant, Joe",J. Bryant,joe-bryant,19/10/1954,La Salle,USA,La Salle/USA,6-Oct,185.0,8,22,Forward,Inactive,N,1610612755,76ers,PHI,sixers,Philadelphia,HISTADD_joe_bryant,1975.0,1982.0,N,Y,Y,1975,1,14,N,0
977,Kobe,Bryant,Kobe Bryant,"Bryant, Kobe",K. Bryant,kobe-bryant,23/8/1978,Lower Merion HS (PA),USA,Lower Merion HS (PA)/USA,6-Jun,212.0,20,24,Forward-Guard,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,kobe_bryant,1996.0,2015.0,N,Y,Y,1996,1,13,Y,0
95,Mark,Bryant,Mark Bryant,"Bryant, Mark",M. Bryant,mark-bryant,25/4/1965,Seton Hall,USA,Seton Hall/USA,6-Sep,250.0,16,9,Forward,Inactive,N,1610612757,Trail Blazers,POR,blazers,Portland,mark_bryant,1988.0,2002.0,N,Y,Y,1988,1,21,N,0
1628418,Thomas,Bryant,Thomas Bryant,"Bryant, Thomas",T. Bryant,thomas-bryant,31/7/1997,Indiana,USA,Indiana/USA,6-Oct,248.0,6,13,Center-Forward,Active,N,1610612748,Heat,MIA,heat,Miami,thomas_bryant,2017.0,2023.0,Y,Y,Y,2017,2,42,N,1
76291,Wallace,Bryant,Wallace Bryant,"Bryant, Wallace",W. Bryant,wallace-bryant,14/7/1959,San Francisco,USA,San Francisco/USA,7-0,245.0,3,31,Center,Inactive,N,1610612742,Mavericks,DAL,mavericks,Dallas,HISTADD_wallace_bryant,1983.0,1985.0,N,Y,Y,1982,2,30,N,0
76292,Torgeir,Bryn,Torgeir Bryn,"Bryn, Torgeir",T. Bryn,torgeir-bryn,8/8/1964,Texas State,Norway,Texas State/Norway,6-Sep,250.0,1,12,Forward,Inactive,N,1610612746,Clippers,LAC,clippers,Los Angeles,HISTADD_torgeir_bryn,1989.0,1989.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N,0
1629783,Shaq,Buchanan,Shaq Buchanan,"Buchanan, Shaq",S. Buchanan,shaq-buchanan,30/1/1997,Murray State,USA,Murray State/USA,6-Mar,190.0,1,,Guard,Inactive,N,0,,,,,shaq_buchanan,2021.0,2021.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,0
76293,Joe,Buckhalter,Joe Buckhalter,"Buckhalter, Joe",J. Buckhalter,joe-buckhalter,1/8/1937,Tennessee State,USA,Tennessee State/USA,6-Jul,210.0,2,21,Forward,Inactive,N,1610612758,Royals,CIN,kings,Cincinnati,HISTADD_joe_buckhalter,1961.0,1962.0,N,Y,Y,1958,12,81,N,0
76294,Steve,Bucknall,Steve Bucknall,"Bucknall, Steve",S. Bucknall,steve-bucknall,17/3/1966,North Carolina,USA,North Carolina/USA,6-Jun,215.0,1,24,Forward,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,HISTADD_steve_bucknall,1989.0,1989.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N,0
76295,Cleveland,Buckner,Cleveland Buckner,"Buckner, Cleveland",C. Buckner,cleveland-buckner,17/8/1938,Jackson State,USA,Jackson State/USA,6-Sep,210.0,2,12,Forward,Inactive,N,1610612752,Knicks,NYK,knicks,New York,HISTADD_cleveland_buckner,1961.0,1962.0,N,Y,Y,1961,6,51,N,0
1761,Greg,Buckner,Greg Buckner,"Buckner, Greg",G. Buckner,greg-buckner,16/9/1976,Clemson,USA,Clemson/USA,6-Apr,210.0,11,7,Guard,Inactive,N,1610612742,Mavericks,DAL,mavericks,Dallas,greg_buckner,1999.0,2008.0,N,Y,Y,1998,2,53,N,0
76296,Quinn,Buckner,Quinn Buckner,"Buckner, Quinn",Q. Buckner,quinn-buckner,20/8/1954,Indiana,USA,Indiana/USA,6-Mar,190.0,10,25,Guard,Inactive,N,1610612749,Bucks,MIL,bucks,Milwaukee,HISTADD_quinn_buckner,1976.0,1985.0,N,Y,Y,1976,1,7,N,0
76297,Dave,Budd,Dave Budd,"Budd, Dave",D. Budd,dave-budd,28/10/1938,Wake Forest,USA,Wake Forest/USA,6-Jun,205.0,5,10,Forward,Inactive,N,1610612752,Knicks,NYK,knicks,New York,HISTADD_dave_budd,1960.0,1964.0,N,Y,Y,1960,2,10,N,0
201978,Chase,Budinger,Chase Budinger,"Budinger, Chase",C. Budinger,chase-budinger,22/5/1988,Arizona,USA,Arizona/USA,6-Jul,209.0,8,10,Forward,Inactive,N,1610612745,Rockets,HOU,rockets,Houston,chase_budinger,2009.0,2015.0,N,Y,Y,2009,2,44,N,0
76298,Walter,Budko,Walter Budko,"Budko, Walter",W. Budko,walter-budko,30/6/1925,Columbia,USA,Columbia/USA,6-May,220.0,4,19,Forward,Inactive,N,1610610024,Bullets,BAL,bullets,Baltimore,HISTADD_walt_budko,1948.0,1951.0,N,Y,Y,1948,1,6,N,0
146,Jud,Buechler,Jud Buechler,"Buechler, Jud",J. Buechler,jud-buechler,19/6/1968,Arizona,USA,Arizona/USA,6-Jun,228.0,12,30,Guard-Forward,Inactive,N,1610612741,Bulls,CHI,bulls,Chicago,jud_buechler,1990.0,2001.0,N,Y,Y,1990,2,38,N,0
672,Matt,Bullard,Matt Bullard,"Bullard, Matt",M. Bullard,matt-bullard,5/6/1967,Iowa,USA,Iowa/USA,6-Oct,229.0,12,50,Forward,Inactive,N,1610612745,Rockets,HOU,rockets,Houston,matt_bullard,1990.0,2002.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N,0
203493,Reggie,Bullock,Reggie Bullock,"Bullock, Reggie",R. Bullock,reggie-bullock,16/3/1991,North Carolina,USA,North Carolina/USA,6-Jun,205.0,10,25,Guard-Forward,Active,N,1610612742,Mavericks,DAL,mavericks,Dallas,reggie_bullock,2013.0,2023.0,Y,Y,Y,2013,1,25,N,1
76300,Greg,Bunch,Greg Bunch,"Bunch, Greg",G. Bunch,greg-bunch,15/5/1956,California State-Fullerton,USA,California State-Fullerton/USA,6-Jun,190.0,1,30,Forward,Inactive,N,1610612752,Knicks,NYK,knicks,New York,HISTADD_greg_bunch,1978.0,1978.0,N,Y,Y,1978,2,34,N,0
76301,Dick,Bunt,Dick Bunt,"Bunt, Dick",D. Bunt,dick-bunt,13/7/1930,New York University,USA,New York University/USA,6-0,170.0,1,,Guard,Inactive,N,1610610024,Bullets,BAL,bullets,Baltimore,HISTADD_dick_bunt,1952.0,1952.0,N,Y,Y,1952,,,N,0
76302,Bill,Buntin,Bill Buntin,"Buntin, Bill",B. Buntin,bill-buntin,5/5/1942,Michigan,USA,Michigan/USA,6-Jul,250.0,1,17,Center,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,HISTADD_bill_buntin,1965.0,1965.0,N,Y,Y,1965,,,N,0
76303,Luther,Burden,Luther Burden,"Burden, Luther",L. Burden,luther-burden,28/2/1953,Utah,USA,Utah/USA,6-Feb,185.0,2,14,Guard,Inactive,N,1610612752,Knicks,NYK,knicks,New York,HISTADD_ticky_burden,1976.0,1977.0,N,Y,Y,1975,2,26,N,0
2469,Pat,Burke,Pat Burke,"Burke, Pat",P. Burke,pat-burke,14/12/1973,Auburn,Ireland,Auburn/Ireland,6-Nov,250.0,4,11,Center-Forward,Inactive,N,1610612756,Suns,PHX,suns,Phoenix,pat_burke,2002.0,2006.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N,0
203504,Trey,Burke,Trey Burke,"Burke, Trey",T. Burke,trey-burke,12/11/1992,Michigan,USA,Michigan/USA,6-0,185.0,10,3,Guard,Inactive,N,1610612742,Mavericks,DAL,mavericks,Dallas,trey_burke,2013.0,2021.0,Y,Y,Y,2013,1,9,N,1
76304,Roger,Burkman,Roger Burkman,"Burkman, Roger",R. Burkman,roger-burkman,22/5/1958,Louisville,USA,Louisville/USA,6-May,175.0,1,21,Guard,Inactive,N,1610612741,Bulls,CHI,bulls,Chicago,HISTADD_roger_burkman,1981.0,1981.0,N,Y,Y,1981,6,130,N,0
202692,Alec,Burks,Alec Burks,"Burks, Alec",A. Burks,alec-burks,20/7/1991,Colorado,USA,Colorado/USA,6-Jun,214.0,12,5,Guard,Active,N,1610612765,Pistons,DET,pistons,Detroit,alec_burks,2011.0,2023.0,Y,Y,Y,2011,1,12,N,1
2766,Antonio,Burks,Antonio Burks,"Burks, Antonio",A. Burks,antonio-burks,25/2/1980,Memphis,USA,Memphis/USA,6-0,195.0,2,1,Guard,Inactive,N,1610612763,Grizzlies,MEM,grizzlies,Memphis,antonio_burks,2004.0,2005.0,N,Y,Y,2004,2,36,N,0
101207,Kevin,Burleson,Kevin Burleson,"Burleson, Kevin",K. Burleson,kevin-burleson,9/4/1979,Minnesota,USA,Minnesota/USA,6-Mar,205.0,2,12,Guard,Inactive,N,1610612766,Bobcats,CHA,hornets,Charlotte,kevin_burleson,2005.0,2005.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,0
76305,Tom,Burleson,Tom Burleson,"Burleson, Tom",T. Burleson,tom-burleson,24/2/1952,North Carolina State,USA,North Carolina State/USA,7-Feb,225.0,7,16,Center,Inactive,N,1610612760,SuperSonics,SEA,thunder,Seattle,HISTADD_tom_burleson,1974.0,1980.0,N,Y,Y,1974,1,3,N,0
76307,David,Burns,David Burns,"Burns, David",D. Burns,david-burns,3/7/1958,St. Louis,USA,St. Louis/USA,6-Feb,180.0,1,5,Guard,Inactive,N,1610612743,Nuggets,DEN,nuggets,Denver,HISTADD_david_burns,1981.0,1981.0,N,Y,Y,1981,3,49,N,0
76308,Evers,Burns,Evers Burns,"Burns, Evers",E. Burns,evers-burns,24/8/1971,Maryland,USA,Maryland/USA,6-Aug,260.0,1,53,Forward,Inactive,N,1610612758,Kings,SAC,kings,Sacramento,HISTADD_evers_burns,1993.0,1993.0,N,Y,Y,1993,2,31,N,0
76309,Jim,Burns,Jim Burns,"Burns, Jim",J. Burns,jim-burns,21/9/1945,Northwestern,USA,Northwestern/USA,6-Mar,195.0,1,6,Guard,Inactive,N,1610612741,Bulls,CHI,bulls,Chicago,HISTADD_jim_burns,1967.0,1967.0,N,Y,Y,1967,4,34,N,0
197,Scott,Burrell,Scott Burrell,"Burrell, Scott",S. Burrell,scott-burrell,12/1/1971,Connecticut,USA,Connecticut/USA,6-Jul,218.0,8,2,Guard,Inactive,N,1610612766,Hornets,CHH,hornets,Charlotte,scott_burrell,1993.0,2000.0,N,Y,Y,1993,1,20,N,0
76311,Art,Burris,Art Burris,"Burris, Art",A. Burris,art-burris,7/4/1924,Tennessee,USA,Tennessee/USA,6-May,220.0,2,15,Forward,Inactive,N,1610612737,Hawks,MIH,hawks,Milwaukee,HISTADD_art_burris,1950.0,1951.0,N,Y,Y,1950,3,,N,0
675,Junior,Burrough,Junior Burrough,"Burrough, Junior",J. Burrough,junior-burrough,18/1/1973,Virginia,USA,Virginia/USA,6-Aug,242.0,1,5,Forward,Inactive,N,1610612738,Celtics,BOS,celtics,Boston,junior_burrough,1995.0,1995.0,N,Y,Y,1995,2,33,N,0
76313,Bob,Burrow,Bob Burrow,"Burrow, Bob",B. Burrow,bob-burrow,29/6/1934,Kentucky,USA,Kentucky/USA,6-Jul,228.0,2,50,Center,Inactive,N,1610612758,Royals,ROC,kings,Rochester,HISTADD_bob_burrow,1956.0,1957.0,N,Y,Y,1956,,,N,0
1629126,Deonte,Burton,Deonte Burton,"Burton, Deonte",D. Burton,deonte-burton,31/1/1994,Iowa State,USA,Iowa State/USA,6-Apr,240.0,3,,Guard-Forward,Inactive,N,0,,,,,deonte_burton,2018.0,2022.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,0
416,Willie,Burton,Willie Burton,"Burton, Willie",W. Burton,willie-burton,26/5/1968,Minnesota,USA,Minnesota/USA,6-Aug,210.0,8,,Forward,Inactive,N,0,,,,,willie_burton,1990.0,1998.0,N,Y,Y,1990,1,9,N,0
76316,Steve,Burtt,Steve Burtt,"Burtt, Steve",S. Burtt,steve-burtt,5/11/1962,Iona,USA,Iona/USA,6-Feb,185.0,4,15,Guard,Inactive,N,1610612744,Warriors,GOS,warriors,Golden State,HISTADD_steve_burtt,1984.0,1992.0,N,Y,Y,1984,2,30,N,0
76317,Don,Buse,Don Buse,"Buse, Don",D. Buse,don-buse,10/8/1950,Evansville,USA,Evansville/USA,6-Apr,190.0,9,10,Guard,Inactive,N,1610612756,Suns,PHX,suns,Phoenix,HISTADD_don_buse,1976.0,1984.0,N,Y,Y,1972,3,34,N,0
202221,Brian,Butch,Brian Butch,"Butch, Brian",B. Butch,brian-butch,22/12/1984,Wisconsin,USA,Wisconsin/USA,6-Nov,240.0,1,43,Center,Inactive,N,1610612743,Nuggets,DEN,nuggets,Denver,brian_butch,2009.0,2009.0,Y,N,Y,Undrafted,Undrafted,Undrafted,N,0
76318,Donnie,Butcher,Donnie Butcher,"Butcher, Donnie",D. Butcher,donnie-butcher,8/2/1936,Pikeville,USA,Pikeville/USA,6-Feb,200.0,5,24,Guard,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,HISTADD_donnie_butcher,1961.0,1965.0,N,Y,Y,1961,7,60,N,0
76319,Al,Butler,Al Butler,"Butler, Al",A. Butler,al-butler,9/7/1938,Niagara,USA,Niagara/USA,6-Feb,175.0,4,20,Guard,Inactive,N,1610612752,Knicks,NYK,knicks,New York,HISTADD_al_butler,1961.0,1964.0,N,Y,Y,1961,2,17,N,0
2406,Caron,Butler,Caron Butler,"Butler, Caron",C. Butler,caron-butler,13/3/1980,Connecticut,USA,Connecticut/USA,6-Jul,228.0,15,31,Forward,Inactive,N,1610612764,Wizards,WAS,wizards,Washington,caron_butler,2002.0,2015.0,N,Y,Y,2002,1,10,N,0
76320,Greg,Butler,Greg Butler,"Butler, Greg",G. Butler,greg-butler,11/3/1966,Stanford,USA,Stanford/USA,6-Nov,240.0,3,45,Center,Inactive,N,1610612752,Knicks,NYK,knicks,New York,HISTADD_gregory_butler,1988.0,1990.0,N,Y,Y,1988,2,37,N,0
2866,Jackie,Butler,Jackie Butler,"Butler, Jackie",J. Butler,jackie-butler,10/3/1985,Coastal Christian Academy (VA),USA,Coastal Christian Academy (VA)/USA,6-Oct,260.0,4,45,Center,Inactive,N,1610612752,Knicks,NYK,knicks,New York,jackie_butler,2004.0,2006.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N,0
1630215,Jared,Butler,Jared Butler,"Butler, Jared",J. Butler,jared-butler,25/8/2000,Baylor,USA,Baylor/USA,6-Mar,193.0,2,14,Guard,Active,N,1610612760,Thunder,OKC,thunder,Oklahoma City,jared_butler,2021.0,2023.0,Y,Y,Y,2021,2,40,N,1
202710,Jimmy,Butler,Jimmy Butler,"Butler, Jimmy",J. Butler,jimmy-butler,14/9/1989,Marquette,USA,Marquette/USA,6-Jul,230.0,12,22,Forward,Active,N,1610612748,Heat,MIA,heat,Miami,jimmy_butler,2011.0,2023.0,N,Y,Y,2011,1,30,N,1
348,Mitchell,Butler,Mitchell Butler,"Butler, Mitchell",M. Butler,mitchell-butler,15/12/1970,UCLA,USA,UCLA/USA,6-May,210.0,9,32,Guard,Inactive,N,1610612764,Wizards,WAS,wizards,Washington,mitchell_butler,1993.0,2003.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N,0
2446,Rasual,Butler,Rasual Butler,"Butler, Rasual",R. Butler,rasual-butler,23/5/1979,La Salle,USA,La Salle/USA,6-Jul,215.0,14,,Forward,Inactive,N,0,,,,,rasual_butler,2002.0,2015.0,Y,Y,Y,2002,2,52,N,0
202779,Dwight,Buycks,Dwight Buycks,"Buycks, Dwight",D. Buycks,dwight-buycks,6/3/1989,Marquette,USA,Marquette/USA,6-Mar,190.0,3,20,Guard,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,dwight_buycks,2013.0,2017.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,0
201182,Derrick,Byars,Derrick Byars,"Byars, Derrick",D. Byars,derrick-byars,25/4/1984,Vanderbilt,USA,Vanderbilt/USA,6-Jul,220.0,2,34,Guard-Forward,Inactive,N,1610612759,Spurs,SAS,spurs,San Antonio,derrick_byars,2011.0,2011.0,Y,Y,Y,2007,2,42,N,0
101115,Andrew,Bynum,Andrew Bynum,"Bynum, Andrew",A. Bynum,andrew-bynum,27/10/1987,St. Joseph HS (NJ),USA,St. Joseph HS (NJ)/USA,7-0,285.0,8,17,Center,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,andrew_bynum,2005.0,2013.0,N,Y,Y,2005,1,10,N,0
101198,Will,Bynum,Will Bynum,"Bynum, Will",W. Bynum,will-bynum,4/1/1983,Georgia Tech,USA,Georgia Tech/USA,6-0,185.0,9,1,Guard,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,will_bynum,2005.0,2014.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,0
76321,Marty,Byrnes,Marty Byrnes,"Byrnes, Marty",M. Byrnes,marty-byrnes,30/4/1956,Syracuse,USA,Syracuse/USA,6-Jul,215.0,4,11,Forward,Inactive,N,1610612754,Pacers,IND,pacers,Indiana,HISTADD_marty_byrnes,1978.0,1982.0,N,Y,Y,1978,1,19,N,0
76322,Tommy,Byrnes,Tommy Byrnes,"Byrnes, Tommy",T. Byrnes,tommy-byrnes,19/2/1923,Seton Hall,USA,Seton Hall/USA,6-Mar,175.0,5,12,Guard,Inactive,N,1610612752,Knicks,NYK,knicks,New York,HISTADD_tommy_byrnes,1946.0,1950.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N,0
76323,Mike,Bytzura,Mike Bytzura,"Bytzura, Mike",M. Bytzura,mike-bytzura,18/6/1922,Long Island-Brooklyn,USA,Long Island-Brooklyn/USA,6-Jan,170.0,1,,Forward,Inactive,N,1610610031,Ironmen,PIT,ironmen,Pittsburgh,HISTADD_mike_bytzura,1946.0,1946.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N,0
2560,Zarko,Cabarkapa,Zarko Cabarkapa,"Cabarkapa, Zarko",Z. Cabarkapa,zarko-cabarkapa,21/5/1981,Buducnost,Serbia,Buducnost/Serbia,6-Nov,230.0,4,11,Forward-Center,Inactive,N,1610612744,Warriors,GSW,warriors,Golden State,zarko_cabarkapa,2003.0,2006.0,N,Y,Y,2003,1,17,N,0
76324,Barney,Cable,Barney Cable,"Cable, Barney",B. Cable,barney-cable,29/7/1935,Bradley,USA,Bradley/USA,6-Jul,175.0,6,35,Forward,Inactive,N,1610612755,Nationals,PHI,sixers,Syracuse,HISTADD_barney_cable,1958.0,1963.0,N,Y,Y,1958,2,10,N,0
203998,Bruno,Caboclo,Bruno Caboclo,"Caboclo, Bruno",B. Caboclo,bruno-caboclo,21/9/1995,Pinheiros,Brazil,Pinheiros/Brazil,6-Sep,218.0,8,,Forward,Inactive,N,0,,,,,bruno_caboclo,2014.0,2020.0,Y,Y,Y,2014,1,20,N,0
1629719,Devontae,Cacok,Devontae Cacok,"Cacok, Devontae",D. Cacok,devontae-cacok,8/10/1996,UNC-Wilmington,USA,North Carolina-Wilmington/USA,6-Jul,240.0,4,18,Forward,Inactive,N,1610612759,Spurs,SAS,spurs,San Antonio,davontae_cacok,2019.0,2021.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,0
679,Jason,Caffey,Jason Caffey,"Caffey, Jason",J. Caffey,jason-caffey,12/6/1973,Alabama,USA,Alabama/USA,6-Aug,256.0,9,35,Forward,Inactive,N,1610612741,Bulls,CHI,bulls,Chicago,jason_caffey,1995.0,2002.0,N,Y,Y,1995,1,20,N,0
262,Michael,Cage,Michael Cage,"Cage, Michael",M. Cage,michael-cage,28/1/1962,San Diego State,USA,San Diego State/USA,6-Sep,224.0,15,,Center,Inactive,N,0,,,,,michael_cage,1984.0,1999.0,N,Y,Y,1984,1,14,N,0
1631288,Jamal,Cain,Jamal Cain,"Cain, Jamal",J. Cain,jamal-cain,20/3/1999,Oakland,USA,Oakland/USA,6-Jun,191.0,1,8,Forward,Active,N,1610612748,Heat,MIA,heat,Miami,jamal_cain,2022.0,2023.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,1
76326,Gerry,Calabrese,Gerry Calabrese,"Calabrese, Gerry",G. Calabrese,gerry-calabrese,4/2/1925,St. John's (NY),USA,St. John's (NY)/USA,6-Jan,175.0,2,13,Guard,Inactive,N,1610612755,Nationals,PHI,sixers,Syracuse,HISTADD_gerry_calabrese,1950.0,1951.0,N,Y,Y,1950,2,,N,0
201979,Nick,Calathes,Nick Calathes,"Calathes, Nick",N. Calathes,nick-calathes,7/2/1989,Florida,USA,Florida/USA,6-Jun,213.0,2,12,Guard,Inactive,N,1610612763,Grizzlies,MEM,grizzlies,Memphis,nick_calathes,2013.0,2014.0,N,Y,Y,2009,2,45,N,0
101181,Jose,Calderon,Jose Calderon,"Calderon, Jose",J. Calderon,jose-calderon,28/9/1981,Tau Ceramica,Spain,Tau Ceramica/Spain,6-Mar,200.0,15,81,Guard,Inactive,N,1610612761,Raptors,TOR,raptors,Toronto,jose_calderon,2005.0,2018.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N,0
76328,Jim,Caldwell,Jim Caldwell,"Caldwell, Jim",J. Caldwell,jim-caldwell,28/1/1943,Georgia Tech,USA,Georgia Tech/USA,6-Oct,240.0,1,23,Center,Inactive,N,1610612752,Knicks,NYK,knicks,New York,HISTADD_jim_caldwell,1967.0,1967.0,N,Y,Y,1965,3,25,N,0
76329,Joe,Caldwell,Joe Caldwell,"Caldwell, Joe",J. Caldwell,joe-caldwell,1/11/1941,Arizona State,USA,Arizona State/USA,6-May,195.0,6,27,Forward,Inactive,N,1610612737,Hawks,ATL,hawks,Atlanta,HISTADD_pogo_caldwell,1964.0,1969.0,N,Y,Y,1964,1,2,N,0
203484,Kentavious,Caldwell-Pope,Kentavious Caldwell-Pope,"Caldwell-Pope, Kentavious",K. Caldwell-Pope,kentavious-caldwell-pope,18/2/1993,Georgia,USA,Georgia/USA,6-May,204.0,10,5,Guard,Active,N,1610612743,Nuggets,DEN,nuggets,Denver,kentavious_caldwell-pope,2013.0,2023.0,N,Y,Y,2013,1,8,N,1
76331,Bill,Calhoun,Bill Calhoun,"Calhoun, Bill",B. Calhoun,bill-calhoun,4/11/1927,CC of San Francisco,USA,CC of San Francisco/USA,6-Mar,180.0,7,3,Forward,Inactive,N,1610612737,Hawks,MIH,hawks,Milwaukee,HISTADD_bill_calhoun,1948.0,1954.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N,0
76330,Corky,Calhoun,Corky Calhoun,"Calhoun, Corky",C. Calhoun,corky-calhoun,1/11/1950,Pennsylvania,USA,Pennsylvania/USA,6-Jul,210.0,8,10,Forward,Inactive,N,1610612756,Suns,PHX,suns,Phoenix,HISTADD_corky_calhoun,1972.0,1979.0,N,Y,Y,1972,1,4,N,0
76332,Demetrius,Calip,Demetrius Calip,"Calip, Demetrius",D. Calip,demetrius-calip,18/11/1969,Michigan,USA,Michigan/USA,6-Jan,165.0,1,7,Guard,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,HISTADD_demetrius_calip,1991.0,1991.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N,0
76333,Tom,Callahan,Tom Callahan,"Callahan, Tom",T. Callahan,tom-callahan,2/6/1921,Rockhurst,USA,Rockhurst/USA,6-Jan,180.0,1,,Guard,Inactive,N,1610610032,Steamrollers,PRO,steamrollers,Providence,HISTADD_tom_callahan,1946.0,1946.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N,0
76334,Rick,Calloway,Rick Calloway,"Calloway, Rick",R. Calloway,rick-calloway,12/10/1966,Kansas,USA,Kansas/USA,6-Jun,180.0,1,4,Guard,Inactive,N,1610612758,Kings,SAC,kings,Sacramento,HISTADD_rick_calloway,1990.0,1990.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N,0
76336,Mack,Calvin,Mack Calvin,"Calvin, Mack",M. Calvin,mack-calvin,27/7/1947,Southern California,USA,Southern California/USA,6-0,165.0,4,21,Guard,Inactive,N,1610612743,Nuggets,DEN,nuggets,Denver,HISTADD_mack_calvin,1976.0,1980.0,N,Y,Y,1969,14,187,N,0
948,Marcus,Camby,Marcus Camby,"Camby, Marcus",M. Camby,marcus-camby,22/3/1974,Massachusetts,USA,Massachusetts/USA,6-Nov,240.0,18,23,Center-Forward,Inactive,N,1610612743,Nuggets,DEN,nuggets,Denver,marcus_camby,1996.0,2012.0,N,Y,Y,1996,1,2,N,0
1630267,Facundo,Campazzo,Facundo Campazzo,"Campazzo, Facundo",F. Campazzo,facundo-campazzo,23/3/1991,,Argentina,Murcia/Argentina,5-Oct,195.0,3,,Guard,Inactive,N,0,,,,,facundo_campazzo,2020.0,2022.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N,0
922,Elden,Campbell,Elden Campbell,"Campbell, Elden",E. Campbell,elden-campbell,23/7/1968,Clemson,USA,Clemson/USA,7-0,279.0,16,41,Center-Forward,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,elden_campbell,1990.0,2004.0,N,Y,Y,1990,1,27,N,0
76338,Tony,Campbell,Tony Campbell,"Campbell, Tony",T. Campbell,tony-campbell,7/5/1962,Ohio State,USA,Ohio State/USA,6-Jul,215.0,11,9,Forward,Inactive,N,1610612750,Timberwolves,MIN,timberwolves,Minnesota,HISTADD_tony_campbell,1984.0,1994.0,N,Y,Y,1984,1,20,N,0
203477,Isaiah,Canaan,Isaiah Canaan,"Canaan, Isaiah",I. Canaan,isaiah-canaan,21/5/1991,Murray State,USA,Murray State/USA,6-0,200.0,6,,Guard,Inactive,N,0,,,,,isaiah_canaan,2013.0,2018.0,Y,Y,Y,2013,2,34,N,0
1628427,Vlatko,Cancar,Vlatko Cancar,"Cancar, Vlatko",V. Cancar,vlatko-cancar,10/4/1997,San Pablo Burgos,Slovenia,San Pablo Burgos/Slovenia,6-Aug,236.0,4,31,Forward,Active,N,1610612743,Nuggets,DEN,nuggets,Denver,vlatko_cancar,2019.0,2023.0,Y,Y,Y,2017,2,49,N,1
